Gen,total_rating,scale_correctness_rating,zipfs_law_distance_pitches,zipfs_law_distance_intervals,neighbour_pitch_rating,melody_direction_rating,direction_stability_rating,unique_pitches_rating,bindings_rating,measures_rating,types_distance_rating,semitones_distance_rating,pitches_distance_rating,duration_distance_rating,offsets_distance_rating,absolute_rhythm_rating,absolute_types_rating,types_distr_rating,interval_distr_distance_rating,element_count_rating
29,22.989077,0.327272727,0.36274472,0.616149277,0,0.012011728,0.012011728,0.038476312,3.333333333,1.5625,1.305433018,2.512794658,1.727846544,3.08030495,1.002156845,3.1,1.3,0.553152949,1.85363201,0.289256198
30,23.95661699,0.363636364,1.190162562,0.401300419,0,0.012011728,0.012011728,0.027272727,3.4375,1.5625,1.302799589,2.42094498,1.725147453,3.11156824,0.993644179,3.1,1.3,0.64904336,2.057817461,0.289256198
31,24.37549161,0.392857143,0.108874727,0.301215627,0.018018018,0.005758336,0.005758336,0.026943347,3.75,3.125,1.474130972,2.346960523,1.665896473,3.111131939,0.99390571,3,1.3,0.426603699,2.115825194,0.20661157
32,23.79146637,0.345454545,0.175176725,1.246509813,0,0.012011728,0.012011728,0.029888816,3.75,1.5625,1.380125883,2.455253111,1.631813493,3.134351183,0.96552687,3,1.3,0.553152949,1.989755644,0.247933884
33,23.5421535,0.396396396,0.509403339,0.138588098,0,0.025773196,0.025773196,0.031254147,4.0625,1.5625,1.490850205,2.334827435,1.674194684,3.179309981,0.978414541,3,1.3,0.426603699,2.157830697,0.247933884
34,24.56261235,0.324324324,0.374915771,1.012840613,0,0.025773196,0.025773196,0.027604512,3.75,2.34375,1.426481653,2.469100086,1.649628871,3.140038011,1.000779092,3,1.3,0.521841795,1.963149661,0.20661157
35,23.11904901,0.339285714,0.234253931,0.469086272,0,0.021268691,0.021268691,0.031254147,3.854166667,1.5625,1.40040159,2.32013817,1.656256919,3.132882456,1.000779092,3.1,1.3,0.331365604,2.137529499,0.20661157
36,23.17591646,0.36036036,0.573641531,0.42559437,0,0.016682287,0.016682287,0.028275401,3.645833333,1.5625,1.384558788,2.355981895,1.687280828,3.135597955,1.009307141,3,1.3,0.361372127,2.064314271,0.247933884
37,23.01602145,0.357142857,0.721036923,0.155481528,0,0.021268691,0.021268691,0.031254147,3.645833333,1.5625,1.40040159,2.321613762,1.657413693,3.111355945,1.000779092,3.1,1.3,0.331365604,2.070694021,0.20661157
38,22.82414002,0.357142857,0.389544704,0.126972005,0,0.021268691,0.021268691,0.031254147,3.75,1.5625,1.40040159,2.298319131,1.654905309,3.134277128,1.000779092,3.1,1.3,0.331365604,2.137529499,0.20661157
39,22.2338122,0.36036036,0.047639283,0.080369974,0,0.016682287,0.016682287,0.031951872,3.4375,1.5625,1.307918657,2.355787078,1.672741075,3.118927526,1.017635952,3.1,1.3,0.361372127,2.197809838,0.247933884
40,22.88489987,0.363636364,0.175207732,0.368584837,0,0.012011728,0.012011728,0.031951872,3.541666667,1.5625,1.315065115,2.360402653,1.660170986,3.129144565,0.989424096,3.1,1.3,0.488344258,2.185521076,0.289256198
41,22.43955346,0.375,0.196935925,0.241010094,0,0.0302777,0.0302777,0.030566535,3.4375,1.5625,1.385723408,2.306349912,1.664008583,3.141297476,1.000779092,3,1.3,0.426603699,2.10411176,0.20661157
42,23.21777099,0.365217391,0.149367956,0.336753165,0,0.000542594,0.000542594,0.027604512,4.166666667,1.5625,1.56420695,2.213104658,1.708357089,3.084749134,1.078848255,3.1,1.4,0.030489167,2.304853913,0.123966942
43,25.66804058,0.365217391,0.093935871,0.291275634,0,0.000542594,0.000542594,0.022694572,5.208333333,1.5625,1.523164989,2.194503879,1.596966563,3.288444719,1.08176959,3.3,1.8,1.211019284,2.085807252,0.041322314
44,26.22517685,0.37037037,0.19751531,1.33754451,0.028037383,0.00240871,0.00240871,0.029647218,3.645833333,3.125,1.299685552,2.577490629,1.775401443,3.162251336,1.023435915,3.1,1.2,0.453909727,2.481013563,0.41322314
45,24.37332397,0.345454545,0.027674315,0.166582925,0,0.002837416,0.002837416,0.030566535,3.75,3.125,1.319962864,2.524015961,1.818799784,3.067423158,1.00513928,3.1,1.3,0.391792533,2.064658726,0.330578512
46,23.57095973,0.366972477,0.266799178,0.059976683,0,0.007254677,0.007254677,0.027604512,3.4375,2.34375,1.394204955,2.565989071,1.77768119,3.167277694,1.006470504,3,1.2,0.422635445,2.147687841,0.371900826
47,23.20039929,0.342342342,0.314663534,0.207990187,0.009090909,0.016682287,0.016682287,0.026291694,3.541666667,1.5625,1.354954067,2.565961225,1.814544149,3.17725213,1.013681039,3.1,1.3,0.361372127,2.185468451,0.289256198
48,23.9728528,0.363636364,0.28430014,0.601507954,0.009174312,0.002837416,0.002837416,0.026943347,3.958333333,1.5625,1.454161171,2.530026537,1.955797414,3.005445335,1.119976396,2.9,0.8,0.858126722,2.165348115,0.371900826
49,24.06740199,0.363636364,0.369056615,0.824881344,0.009174312,0.002837416,0.002837416,0.026943347,3.75,1.5625,1.454161171,2.522083194,1.964803998,3.025798148,1.119976396,2.9,0.8,0.858126722,2.138684723,0.371900826
50,24.25108534,0.363636364,0.08369993,0.883979124,0.018348624,0.012011728,0.012011728,0.030348599,3.958333333,1.5625,1.459331632,2.56233355,1.701123324,3.300235545,1.001018195,3.1,1.3,0.311445715,2.301471749,0.289256198
51,23.58200859,0.342342342,0.199509092,0.135810595,0.045454545,0.034864105,0.034864105,0.033378562,3.541666667,1.5625,1.421391327,2.569807093,1.861576107,3.082166182,1.043249031,2.9,1,0.705274672,2.778897966,0.289256198
52,23.34597893,0.37037037,0.265815269,0.180570663,0.009345794,0.00240871,0.00240871,0.031783484,3.75,1.5625,1.379309643,2.560044728,1.739085701,3.276390639,0.968335816,3,1.3,0.352731864,2.222976716,0.371900826
53,23.7827136,0.378378378,0.236573364,0.238216649,0,0.01059044,0.01059044,0.031254147,4.270833333,1.5625,1.344335506,2.514098654,1.726082391,3.20445182,0.985310917,3,1.3,0.521841795,2.199721884,0.247933884
54,22.73003113,0.403846154,0.383803332,0.177332162,0.009708738,0.008207387,0.008207387,0.034019886,3.4375,0.78125,1.228462162,2.622808593,1.897274522,3.119179018,1.038472956,3.1,1.2,0.550413223,2.192355529,0.537190083
55,22.7756886,0.373831776,0.037454833,0.431895436,0,0.011962653,0.011962653,0.031060606,3.125,1.5625,1.393456277,2.524151551,1.753527112,3.201947473,0.96549683,3,1.2,0.551811825,2.186406436,0.41322314
56,23.37584445,0.351851852,0.694505075,0.14203135,0,0.00240871,0.00240871,0.030348599,3.541666667,1.5625,1.446663372,2.391904424,2.021751596,3.047898778,1.156920371,2.7,0.9,0.737492903,2.232268902,0.41322314
57,23.24018862,0.396226415,0.252246672,0.422584595,0.010416667,0.015893471,0.015893471,0.033262861,3.229166667,1.5625,1.37033702,2.471447466,1.840228769,3.181458868,1.095876366,2.9,1.2,0.644398531,2.308994583,0.289256198
58,22.79367826,0.388888889,0.002596112,0.220177713,0,0.04998438,0.04998438,0.031060606,3.645833333,1.5625,1.417408099,2.487389425,1.978576597,3.13265124,1.204952572,2.7,0.9,0.467127174,2.265291539,0.289256198
59,22.64526703,0.309090909,0.005152005,0.202112714,0,0.006336896,0.006336896,0.032659933,3.75,1.5625,1.52107928,2.399067223,1.864124656,3.059851577,1.064754735,2.9,0.8,0.737492903,2.094128791,0.330578512
60,22.31162569,0.392523364,0.355216421,0.037505947,0,0.01968135,0.01968135,0.030348599,3.4375,1.5625,1.352711429,2.52796067,1.909857934,3.104178647,1.043247383,2.7,0.9,0.539944904,1.965544547,0.41322314
61,22.68425205,0.392523364,0.397177021,0.260858325,0,0.011962653,0.011962653,0.030348599,3.333333333,1.5625,1.383437279,2.52796067,1.889624708,3.112580601,1.000796529,2.8,0.9,0.630622674,1.984018182,0.454545455
62,24.31649949,0.36036036,1.042044045,0.128988069,0.009090909,0.01968135,0.01968135,0.031951872,4.166666667,1.5625,1.525504623,2.48721177,1.846830536,3.014319754,1.132690738,2.7,0.9,0.752066116,2.327655136,0.289256198
63,22.92541496,0.342342342,0.347196386,0.640115647,0.009433962,0.021396615,0.021396615,0.027604512,3.4375,1.5625,1.406912325,2.535584356,1.874527114,3.100717024,1.043342495,2.7,0.9,0.467127174,2.281106822,0.20661157
64,22.57037659,0.324324324,0.021148085,0.347662825,0.009090909,0.01968135,0.01968135,0.028275401,3.541666667,1.5625,1.446103696,2.385340921,1.799936397,3.145705496,1.016355254,2.8,0.9,0.766420183,2.147227533,0.289256198
65,22.26051644,0.303571429,0.062629253,0.121586179,0.009803922,0.033050334,0.033050334,0.026943347,3.4375,1.5625,1.45238689,2.386616813,1.775158621,3.116681247,1.00501896,2.8,0.9,0.661157025,2.366250516,0.20661157
66,22.04695697,0.306306306,0.056504623,0.351590641,0.018181818,0.01059044,0.01059044,0.028275401,3.333333333,0.78125,1.385175967,2.544062337,1.821864226,3.134475934,1.020501387,2.8,1,0.794490358,2.360507561,0.289256198
67,21.56617173,0.283185841,0.113770453,0.081637703,0.008928571,0.00994109,0.00994109,0.026943347,3.4375,0.78125,1.442115135,2.433598362,1.763358844,3.125867378,0.989483475,2.8,0.9,0.766420183,2.385618683,0.20661157
68,22.04345485,0.306306306,0.056504623,0.351590641,0.018181818,0.01059044,0.01059044,0.028275401,3.333333333,0.78125,1.385175967,2.544062337,1.821864226,3.13097381,1.020501387,2.8,1,0.794490358,2.360507561,0.289256198
69,22.72248819,0.285714286,0.130958462,0.057952522,0.009009009,0.014767345,0.014767345,0.030566535,3.4375,1.5625,1.374971449,2.443511025,1.818028225,3.142389535,1.053211728,2.9,1,0.821740966,2.376965876,0.247933884
70,22.47148795,0.285714286,0.73832296,0.274754022,0.009009009,0.005758336,0.005758336,0.025016119,3.333333333,0.78125,1.322813427,2.560194353,1.908289614,3.067826465,1.061746417,2.9,1,0.821740966,2.122026424,0.247933884
71,22.79737585,0.303571429,0.033870057,0.241721905,0.009009009,0.005758336,0.005758336,0.028562218,3.541666667,1.5625,1.340252116,2.467545354,1.92300645,3.025885777,1.036149126,2.9,1,0.835070068,2.289115119,0.247933884
